station_id;stationname;date;daytype;rides
40370;Washington/Dearborn;01/04/2016;WEEKDAY;11331
40370;Washington/Dearborn;01/05/2016;WEEKDAY;11539
40370;Washington/Dearborn;01/06/2016;WEEKDAY;11948
40370;Washington/Dearborn;01/07/2016;WEEKDAY;11634
40370;Washington/Dearborn;01/08/2016;WEEKDAY;11470
40370;Washington/Dearborn;01/09/2016;SATURDAY;4759
40370;Washington/Dearborn;01/10/2016;SUNDAY/HOLIDAY;3060
40370;Washington/Dearborn;01/11/2016;WEEKDAY;11392
40370;Washington/Dearborn;01/12/2016;WEEKDAY;11584
40370;Washington/Dearborn;01/13/2016;WEEKDAY;11806
40370;Washington/Dearborn;01/14/2016;WEEKDAY;11993
40370;Washington/Dearborn;01/15/2016;WEEKDAY;11806
40370;Washington/Dearborn;01/16/2016;SATURDAY;4958
40370;Washington/Dearborn;01/17/2016;SUNDAY/HOLIDAY;2939
40370;Washington/Dearborn;01/18/2016;WEEKDAY;6236
40370;Washington/Dearborn;01/19/2016;WEEKDAY;11575
40370;Washington/Dearborn;01/20/2016;WEEKDAY;11892
40370;Washington/Dearborn;01/21/2016;WEEKDAY;11805
40370;Washington/Dearborn;01/22/2016;WEEKDAY;11579
40370;Washington/Dearborn;01/23/2016;SATURDAY;5237
40370;Washington/Dearborn;01/24/2016;SUNDAY/HOLIDAY;3495
40370;Washington/Dearborn;01/25/2016;WEEKDAY;11950
40370;Washington/Dearborn;01/26/2016;WEEKDAY;11783
40370;Washington/Dearborn;01/27/2016;WEEKDAY;12055
40370;Washington/Dearborn;01/28/2016;WEEKDAY;11661
40370;Washington/Dearborn;01/29/2016;WEEKDAY;12003
40370;Washington/Dearborn;01/30/2016;SATURDAY;5333
40370;Washington/Dearborn;01/31/2016;SUNDAY/HOLIDAY;3429
40380;Clark/Lake;01/01/2016;SUNDAY/HOLIDAY;4981
40380;Clark/Lake;01/02/2016;SATURDAY;4749
40380;Clark/Lake;01/03/2016;SUNDAY/HOLIDAY;3599
40380;Clark/Lake;01/04/2016;WEEKDAY;19639
40380;Clark/Lake;01/05/2016;WEEKDAY;19968
40380;Clark/Lake;01/06/2016;WEEKDAY;20428
40380;Clark/Lake;01/07/2016;WEEKDAY;20422
40380;Clark/Lake;01/08/2016;WEEKDAY;20082
40380;Clark/Lake;01/09/2016;SATURDAY;4775
40380;Clark/Lake;01/10/2016;SUNDAY/HOLIDAY;3265
40380;Clark/Lake;01/11/2016;WEEKDAY;19335
40380;Clark/Lake;01/12/2016;WEEKDAY;19343
40380;Clark/Lake;01/13/2016;WEEKDAY;19856
40380;Clark/Lake;01/14/2016;WEEKDAY;20825
40380;Clark/Lake;01/15/2016;WEEKDAY;20405
40380;Clark/Lake;01/16/2016;SATURDAY;5080
40380;Clark/Lake;01/17/2016;SUNDAY/HOLIDAY;2981
40380;Clark/Lake;01/18/2016;WEEKDAY;8949
40380;Clark/Lake;01/19/2016;WEEKDAY;19938
40380;Clark/Lake;01/20/2016;WEEKDAY;20581
40380;Clark/Lake;01/21/2016;WEEKDAY;20974
40380;Clark/Lake;01/22/2016;WEEKDAY;19953
40380;Clark/Lake;01/23/2016;SATURDAY;5386
40380;Clark/Lake;01/24/2016;SUNDAY/HOLIDAY;3745
40380;Clark/Lake;01/25/2016;WEEKDAY;20564
40380;Clark/Lake;01/26/2016;WEEKDAY;20708
40380;Clark/Lake;01/27/2016;WEEKDAY;20774
40380;Clark/Lake;01/28/2016;WEEKDAY;20866
40380;Clark/Lake;01/29/2016;WEEKDAY;20004
40380;Clark/Lake;01/30/2016;SATURDAY;5498
40380;Clark/Lake;01/31/2016;SUNDAY/HOLIDAY;4058
40390;Forest Park;01/01/2016;SUNDAY/HOLIDAY;1190
40390;Forest Park;01/02/2016;SATURDAY;1404
40390;Forest Park;01/03/2016;SUNDAY/HOLIDAY;1160
40390;Forest Park;01/04/2016;WEEKDAY;3300
40390;Forest Park;01/05/2016;WEEKDAY;3388
40390;Forest Park;01/06/2016;WEEKDAY;3498
40390;Forest Park;01/07/2016;WEEKDAY;3439
40390;Forest Park;01/08/2016;WEEKDAY;3411
40390;Forest Park;01/09/2016;SATURDAY;1485
40390;Forest Park;01/10/2016;SUNDAY/HOLIDAY;962
40390;Forest Park;01/11/2016;WEEKDAY;3294
40390;Forest Park;01/12/2016;WEEKDAY;3347
40390;Forest Park;01/13/2016;WEEKDAY;3481
40390;Forest Park;01/14/2016;WEEKDAY;3667
40390;Forest Park;01/15/2016;WEEKDAY;3423
40390;Forest Park;01/16/2016;SATURDAY;1397
40390;Forest Park;01/17/2016;SUNDAY/HOLIDAY;838
40390;Forest Park;01/18/2016;WEEKDAY;1725
40390;Forest Park;01/19/2016;WEEKDAY;3327
40390;Forest Park;01/20/2016;WEEKDAY;3635
40390;Forest Park;01/21/2016;WEEKDAY;3705
40390;Forest Park;01/22/2016;WEEKDAY;3366
40390;Forest Park;01/23/2016;SATURDAY;1444
40390;Forest Park;01/24/2016;SUNDAY/HOLIDAY;1116
40390;Forest Park;01/25/2016;WEEKDAY;3636
40390;Forest Park;01/26/2016;WEEKDAY;3587
40390;Forest Park;01/27/2016;WEEKDAY;3619
40390;Forest Park;01/28/2016;WEEKDAY;3644
40390;Forest Park;01/29/2016;WEEKDAY;3473
40390;Forest Park;01/30/2016;SATURDAY;1552
40390;Forest Park;01/31/2016;SUNDAY/HOLIDAY;1108
40400;Noyes;01/01/2016;SUNDAY/HOLIDAY;152
40400;Noyes;01/02/2016;SATURDAY;258
40400;Noyes;01/03/2016;SUNDAY/HOLIDAY;240
40400;Noyes;01/04/2016;WEEKDAY;838
40400;Noyes;01/05/2016;WEEKDAY;866
40400;Noyes;01/06/2016;WEEKDAY;894
40400;Noyes;01/07/2016;WEEKDAY;904
40400;Noyes;01/08/2016;WEEKDAY;905
40400;Noyes;01/09/2016;SATURDAY;554
40400;Noyes;01/10/2016;SUNDAY/HOLIDAY;360
40400;Noyes;01/11/2016;WEEKDAY;860
40400;Noyes;01/12/2016;WEEKDAY;851
40400;Noyes;01/13/2016;WEEKDAY;874
40400;Noyes;01/14/2016;WEEKDAY;935
40400;Noyes;01/15/2016;WEEKDAY;932
40400;Noyes;01/16/2016;SATURDAY;620
40400;Noyes;01/17/2016;SUNDAY/HOLIDAY;313
40400;Noyes;01/18/2016;WEEKDAY;502
40400;Noyes;01/19/2016;WEEKDAY;865
40400;Noyes;01/20/2016;WEEKDAY;912
40400;Noyes;01/21/2016;WEEKDAY;879
40400;Noyes;01/22/2016;WEEKDAY;961
40400;Noyes;01/23/2016;SATURDAY;573
40400;Noyes;01/24/2016;SUNDAY/HOLIDAY;370
40400;Noyes;01/25/2016;WEEKDAY;903
40400;Noyes;01/26/2016;WEEKDAY;883
40400;Noyes;01/27/2016;WEEKDAY;916
40400;Noyes;01/28/2016;WEEKDAY;957
40400;Noyes;01/29/2016;WEEKDAY;1074
40400;Noyes;01/30/2016;SATURDAY;528
40400;Noyes;01/31/2016;SUNDAY/HOLIDAY;315
40420;Cicero-Cermak;01/01/2016;SUNDAY/HOLIDAY;623
40420;Cicero-Cermak;01/02/2016;SATURDAY;864
40420;Cicero-Cermak;01/03/2016;SUNDAY/HOLIDAY;664
40420;Cicero-Cermak;01/04/2016;WEEKDAY;1180
40420;Cicero-Cermak;01/05/2016;WEEKDAY;1251
40420;Cicero-Cermak;01/06/2016;WEEKDAY;1236
40420;Cicero-Cermak;01/07/2016;WEEKDAY;1258
40420;Cicero-Cermak;01/08/2016;WEEKDAY;1308
40420;Cicero-Cermak;01/09/2016;SATURDAY;888
40420;Cicero-Cermak;01/10/2016;SUNDAY/HOLIDAY;589
40420;Cicero-Cermak;01/11/2016;WEEKDAY;1063
40420;Cicero-Cermak;01/12/2016;WEEKDAY;1120
40420;Cicero-Cermak;01/13/2016;WEEKDAY;1130
40420;Cicero-Cermak;01/14/2016;WEEKDAY;1327
40420;Cicero-Cermak;01/15/2016;WEEKDAY;1327
40420;Cicero-Cermak;01/16/2016;SATURDAY;862
40420;Cicero-Cermak;01/17/2016;SUNDAY/HOLIDAY;518
40420;Cicero-Cermak;01/18/2016;WEEKDAY;805
40420;Cicero-Cermak;01/19/2016;WEEKDAY;1129
40420;Cicero-Cermak;01/20/2016;WEEKDAY;1214
40420;Cicero-Cermak;01/21/2016;WEEKDAY;1269
40420;Cicero-Cermak;01/22/2016;WEEKDAY;1349
40420;Cicero-Cermak;01/23/2016;SATURDAY;946
40420;Cicero-Cermak;01/24/2016;SUNDAY/HOLIDAY;669
40420;Cicero-Cermak;01/25/2016;WEEKDAY;1257
40420;Cicero-Cermak;01/26/2016;WEEKDAY;1268
40420;Cicero-Cermak;01/27/2016;WEEKDAY;1254
40420;Cicero-Cermak;01/28/2016;WEEKDAY;1272
40420;Cicero-Cermak;01/29/2016;WEEKDAY;1305
40420;Cicero-Cermak;01/30/2016;SATURDAY;949
40420;Cicero-Cermak;01/31/2016;SUNDAY/HOLIDAY;637
40430;Clinton-Forest Park;01/01/2016;SUNDAY/HOLIDAY;1097
40430;Clinton-Forest Park;01/02/2016;SATURDAY;1456
40430;Clinton-Forest Park;01/03/2016;SUNDAY/HOLIDAY;1340
40430;Clinton-Forest Park;01/04/2016;WEEKDAY;4056
40430;Clinton-Forest Park;01/05/2016;WEEKDAY;4080
40430;Clinton-Forest Park;01/06/2016;WEEKDAY;3966
40430;Clinton-Forest Park;01/07/2016;WEEKDAY;3803
40430;Clinton-Forest Park;01/08/2016;WEEKDAY;3884
40430;Clinton-Forest Park;01/09/2016;SATURDAY;1413
40430;Clinton-Forest Park;01/10/2016;SUNDAY/HOLIDAY;1090
40430;Clinton-Forest Park;01/11/2016;WEEKDAY;4115
40430;Clinton-Forest Park;01/12/2016;WEEKDAY;4027
40430;Clinton-Forest Park;01/13/2016;WEEKDAY;4309
40430;Clinton-Forest Park;01/14/2016;WEEKDAY;4000
40430;Clinton-Forest Park;01/15/2016;WEEKDAY;3889
40430;Clinton-Forest Park;01/16/2016;SATURDAY;1348
40430;Clinton-Forest Park;01/17/2016;SUNDAY/HOLIDAY;999
40430;Clinton-Forest Park;01/18/2016;WEEKDAY;2163
40430;Clinton-Forest Park;01/19/2016;WEEKDAY;4195
40430;Clinton-Forest Park;01/20/2016;WEEKDAY;4182
40430;Clinton-Forest Park;01/21/2016;WEEKDAY;4137
40430;Clinton-Forest Park;01/22/2016;WEEKDAY;3947
40430;Clinton-Forest Park;01/23/2016;SATURDAY;1159
40430;Clinton-Forest Park;01/24/2016;SUNDAY/HOLIDAY;1186
40430;Clinton-Forest Park;01/25/2016;WEEKDAY;4258
40430;Clinton-Forest Park;01/26/2016;WEEKDAY;4243
40430;Clinton-Forest Park;01/27/2016;WEEKDAY;4121
40430;Clinton-Forest Park;01/28/2016;WEEKDAY;3947
40430;Clinton-Forest Park;01/29/2016;WEEKDAY;4137
40430;Clinton-Forest Park;01/30/2016;SATURDAY;1391
40430;Clinton-Forest Park;01/31/2016;SUNDAY/HOLIDAY;1274
40440;California-Cermak;01/01/2016;SUNDAY/HOLIDAY;613
40440;California-Cermak;01/02/2016;SATURDAY;848
40440;California-Cermak;01/03/2016;SUNDAY/HOLIDAY;662
40440;California-Cermak;01/04/2016;WEEKDAY;1414
40440;California-Cermak;01/05/2016;WEEKDAY;1464
40440;California-Cermak;01/06/2016;WEEKDAY;1520
40440;California-Cermak;01/07/2016;WEEKDAY;1529
40440;California-Cermak;01/08/2016;WEEKDAY;1584
40440;California-Cermak;01/09/2016;SATURDAY;875
40440;California-Cermak;01/10/2016;SUNDAY/HOLIDAY;531
40440;California-Cermak;01/11/2016;WEEKDAY;1396
40440;California-Cermak;01/12/2016;WEEKDAY;1381
40440;California-Cermak;01/13/2016;WEEKDAY;1442
40440;California-Cermak;01/14/2016;WEEKDAY;1542
40440;California-Cermak;01/15/2016;WEEKDAY;1482
40440;California-Cermak;01/16/2016;SATURDAY;858
40440;California-Cermak;01/17/2016;SUNDAY/HOLIDAY;522
40440;California-Cermak;01/18/2016;WEEKDAY;806
40440;California-Cermak;01/19/2016;WEEKDAY;1540
40440;California-Cermak;01/20/2016;WEEKDAY;1524
40440;California-Cermak;01/21/2016;WEEKDAY;1569
40440;California-Cermak;01/22/2016;WEEKDAY;1535
40440;California-Cermak;01/23/2016;SATURDAY;904
40440;California-Cermak;01/24/2016;SUNDAY/HOLIDAY;628
40440;California-Cermak;01/25/2016;WEEKDAY;1605
40440;California-Cermak;01/26/2016;WEEKDAY;1572
40440;California-Cermak;01/27/2016;WEEKDAY;1642
40440;California-Cermak;01/28/2016;WEEKDAY;1674
40440;California-Cermak;01/29/2016;WEEKDAY;1575
40440;California-Cermak;01/30/2016;SATURDAY;951
40440;California-Cermak;01/31/2016;SUNDAY/HOLIDAY;609
40450;95th/Dan Ryan;01/01/2016;SUNDAY/HOLIDAY;5100
40450;95th/Dan Ryan;01/02/2016;SATURDAY;5954
40450;95th/Dan Ryan;01/03/2016;SUNDAY/HOLIDAY;5207
40450;95th/Dan Ryan;01/04/2016;WEEKDAY;10931
40450;95th/Dan Ryan;01/05/2016;WEEKDAY;11114
40450;95th/Dan Ryan;01/06/2016;WEEKDAY;11286
40450;95th/Dan Ryan;01/07/2016;WEEKDAY;11395
40450;95th/Dan Ryan;01/08/2016;WEEKDAY;11511
40450;95th/Dan Ryan;01/09/2016;SATURDAY;6276
40450;95th/Dan Ryan;01/10/2016;SUNDAY/HOLIDAY;4780
40450;95th/Dan Ryan;01/11/2016;WEEKDAY;10386
40450;95th/Dan Ryan;01/12/2016;WEEKDAY;10186
40450;95th/Dan Ryan;01/13/2016;WEEKDAY;10581
40450;95th/Dan Ryan;01/14/2016;WEEKDAY;11548
40450;95th/Dan Ryan;01/15/2016;WEEKDAY;11529
40450;95th/Dan Ryan;01/16/2016;SATURDAY;6293
40450;95th/Dan Ryan;01/17/2016;SUNDAY/HOLIDAY;4179
40450;95th/Dan Ryan;01/18/2016;WEEKDAY;5910
40450;95th/Dan Ryan;01/19/2016;WEEKDAY;10669
40450;95th/Dan Ryan;01/20/2016;WEEKDAY;11433
40450;95th/Dan Ryan;01/21/2016;WEEKDAY;11638
40450;95th/Dan Ryan;01/22/2016;WEEKDAY;11320
40450;95th/Dan Ryan;01/23/2016;SATURDAY;6478
40450;95th/Dan Ryan;01/24/2016;SUNDAY/HOLIDAY;5151
40450;95th/Dan Ryan;01/25/2016;WEEKDAY;11448
40450;95th/Dan Ryan;01/26/2016;WEEKDAY;11449
40450;95th/Dan Ryan;01/27/2016;WEEKDAY;11613
40450;95th/Dan Ryan;01/28/2016;WEEKDAY;11795
40450;95th/Dan Ryan;01/29/2016;WEEKDAY;10688
40450;95th/Dan Ryan;01/30/2016;SATURDAY;6729
40450;95th/Dan Ryan;01/31/2016;SUNDAY/HOLIDAY;5029
40460;Merchandise Mart;01/01/2016;SUNDAY/HOLIDAY;1513
40460;Merchandise Mart;01/02/2016;SATURDAY;1489
40460;Merchandise Mart;01/03/2016;SUNDAY/HOLIDAY;884
40460;Merchandise Mart;01/04/2016;WEEKDAY;7786
40460;Merchandise Mart;01/05/2016;WEEKDAY;8022
40460;Merchandise Mart;01/06/2016;WEEKDAY;7837
40460;Merchandise Mart;01/07/2016;WEEKDAY;7840
40460;Merchandise Mart;01/08/2016;WEEKDAY;7581
40460;Merchandise Mart;01/09/2016;SATURDAY;1624
40460;Merchandise Mart;01/10/2016;SUNDAY/HOLIDAY;936
40460;Merchandise Mart;01/11/2016;WEEKDAY;8224
40460;Merchandise Mart;01/12/2016;WEEKDAY;8306
40460;Merchandise Mart;01/13/2016;WEEKDAY;8305
40460;Merchandise Mart;01/14/2016;WEEKDAY;8384
40460;Merchandise Mart;01/15/2016;WEEKDAY;7358
40460;Merchandise Mart;01/16/2016;SATURDAY;1731
40460;Merchandise Mart;01/17/2016;SUNDAY/HOLIDAY;849
40460;Merchandise Mart;01/18/2016;WEEKDAY;3877
40460;Merchandise Mart;01/19/2016;WEEKDAY;8200
40460;Merchandise Mart;01/20/2016;WEEKDAY;8479
40460;Merchandise Mart;01/21/2016;WEEKDAY;8035
40460;Merchandise Mart;01/22/2016;WEEKDAY;7606
40460;Merchandise Mart;01/23/2016;SATURDAY;1894
40460;Merchandise Mart;01/24/2016;SUNDAY/HOLIDAY;1182
40460;Merchandise Mart;01/25/2016;WEEKDAY;8330
40460;Merchandise Mart;01/26/2016;WEEKDAY;8612
40460;Merchandise Mart;01/27/2016;WEEKDAY;8546
40460;Merchandise Mart;01/28/2016;WEEKDAY;8204
40460;Merchandise Mart;01/29/2016;WEEKDAY;7354
40460;Merchandise Mart;01/30/2016;SATURDAY;1843
40460;Merchandise Mart;01/31/2016;SUNDAY/HOLIDAY;1095
40470;Racine;01/01/2016;SUNDAY/HOLIDAY;715
40470;Racine;01/02/2016;SATURDAY;741
40470;Racine;01/03/2016;SUNDAY/HOLIDAY;568
40470;Racine;01/04/2016;WEEKDAY;2394
40470;Racine;01/05/2016;WEEKDAY;2517
40470;Racine;01/06/2016;WEEKDAY;2581
40470;Racine;01/07/2016;WEEKDAY;2500
40470;Racine;01/08/2016;WEEKDAY;2581
40470;Racine;01/09/2016;SATURDAY;1029
40470;Racine;01/10/2016;SUNDAY/HOLIDAY;625
40470;Racine;01/11/2016;WEEKDAY;2443
40470;Racine;01/12/2016;WEEKDAY;2409
40470;Racine;01/13/2016;WEEKDAY;2450
40470;Racine;01/14/2016;WEEKDAY;2582
40470;Racine;01/15/2016;WEEKDAY;2551
40470;Racine;01/16/2016;SATURDAY;913
40470;Racine;01/17/2016;SUNDAY/HOLIDAY;602
40470;Racine;01/18/2016;WEEKDAY;819
40470;Racine;01/19/2016;WEEKDAY;2398
40470;Racine;01/20/2016;WEEKDAY;2477
40470;Racine;01/21/2016;WEEKDAY;2622
40470;Racine;01/22/2016;WEEKDAY;2599
40470;Racine;01/23/2016;SATURDAY;995
40470;Racine;01/24/2016;SUNDAY/HOLIDAY;612
40470;Racine;01/25/2016;WEEKDAY;2514
40470;Racine;01/26/2016;WEEKDAY;2444
40470;Racine;01/27/2016;WEEKDAY;2553
40470;Racine;01/28/2016;WEEKDAY;2632
40470;Racine;01/29/2016;WEEKDAY;2497
40470;Racine;01/30/2016;SATURDAY;929
40470;Racine;01/31/2016;SUNDAY/HOLIDAY;606
40480;Cicero-Lake;01/01/2016;SUNDAY/HOLIDAY;697
40480;Cicero-Lake;01/02/2016;SATURDAY;881
40480;Cicero-Lake;01/03/2016;SUNDAY/HOLIDAY;782
40480;Cicero-Lake;01/04/2016;WEEKDAY;1323
40480;Cicero-Lake;01/05/2016;WEEKDAY;1370
40480;Cicero-Lake;01/06/2016;WEEKDAY;1414
40480;Cicero-Lake;01/07/2016;WEEKDAY;1439
40480;Cicero-Lake;01/08/2016;WEEKDAY;1497
40480;Cicero-Lake;01/09/2016;SATURDAY;880
40480;Cicero-Lake;01/10/2016;SUNDAY/HOLIDAY;660
40480;Cicero-Lake;01/11/2016;WEEKDAY;1263
40480;Cicero-Lake;01/12/2016;WEEKDAY;1289
40480;Cicero-Lake;01/13/2016;WEEKDAY;1222
40480;Cicero-Lake;01/14/2016;WEEKDAY;1415
40480;Cicero-Lake;01/15/2016;WEEKDAY;1428
40480;Cicero-Lake;01/16/2016;SATURDAY;906
40480;Cicero-Lake;01/17/2016;SUNDAY/HOLIDAY;527
40480;Cicero-Lake;01/18/2016;WEEKDAY;835
40480;Cicero-Lake;01/19/2016;WEEKDAY;1269
40480;Cicero-Lake;01/20/2016;WEEKDAY;1411
40480;Cicero-Lake;01/21/2016;WEEKDAY;1333
40480;Cicero-Lake;01/22/2016;WEEKDAY;1397
40480;Cicero-Lake;01/23/2016;SATURDAY;938
40480;Cicero-Lake;01/24/2016;SUNDAY/HOLIDAY;727
40480;Cicero-Lake;01/25/2016;WEEKDAY;1429
40480;Cicero-Lake;01/26/2016;WEEKDAY;1389
40480;Cicero-Lake;01/27/2016;WEEKDAY;1509
40480;Cicero-Lake;01/28/2016;WEEKDAY;1507
40480;Cicero-Lake;01/29/2016;WEEKDAY;1528
40480;Cicero-Lake;01/30/2016;SATURDAY;991
40480;Cicero-Lake;01/31/2016;SUNDAY/HOLIDAY;799
40490;Grand/Milwaukee;01/01/2016;SUNDAY/HOLIDAY;1700
40490;Grand/Milwaukee;01/02/2016;SATURDAY;1164
40490;Grand/Milwaukee;01/03/2016;SUNDAY/HOLIDAY;955
40490;Grand/Milwaukee;01/04/2016;WEEKDAY;2577
40490;Grand/Milwaukee;01/05/2016;WEEKDAY;2641
40490;Grand/Milwaukee;01/06/2016;WEEKDAY;2592
40490;Grand/Milwaukee;01/07/2016;WEEKDAY;2730
40490;Grand/Milwaukee;01/08/2016;WEEKDAY;2780
40490;Grand/Milwaukee;01/09/2016;SATURDAY;1420
40490;Grand/Milwaukee;01/10/2016;SUNDAY/HOLIDAY;1034
40490;Grand/Milwaukee;01/11/2016;WEEKDAY;2594
40490;Grand/Milwaukee;01/12/2016;WEEKDAY;2710
40490;Grand/Milwaukee;01/13/2016;WEEKDAY;2710
40490;Grand/Milwaukee;01/14/2016;WEEKDAY;2938
40490;Grand/Milwaukee;01/15/2016;WEEKDAY;2824
40490;Grand/Milwaukee;01/16/2016;SATURDAY;1377
40490;Grand/Milwaukee;01/17/2016;SUNDAY/HOLIDAY;895
40490;Grand/Milwaukee;01/18/2016;WEEKDAY;1759
40490;Grand/Milwaukee;01/19/2016;WEEKDAY;2698
40490;Grand/Milwaukee;01/20/2016;WEEKDAY;2779
40490;Grand/Milwaukee;01/21/2016;WEEKDAY;2801
40490;Grand/Milwaukee;01/22/2016;WEEKDAY;2727
40490;Grand/Milwaukee;01/23/2016;SATURDAY;1416
40490;Grand/Milwaukee;01/24/2016;SUNDAY/HOLIDAY;1089
40490;Grand/Milwaukee;01/25/2016;WEEKDAY;2699
40490;Grand/Milwaukee;01/26/2016;WEEKDAY;2717
40490;Grand/Milwaukee;01/27/2016;WEEKDAY;2732
40490;Grand/Milwaukee;01/28/2016;WEEKDAY;2820
40490;Grand/Milwaukee;01/29/2016;WEEKDAY;2781
40490;Grand/Milwaukee;01/30/2016;SATURDAY;1507
40490;Grand/Milwaukee;01/31/2016;SUNDAY/HOLIDAY;1084
40510;Garfield-South Elevated;01/01/2016;SUNDAY/HOLIDAY;526
40510;Garfield-South Elevated;01/02/2016;SATURDAY;735
40510;Garfield-South Elevated;01/03/2016;SUNDAY/HOLIDAY;547
40510;Garfield-South Elevated;01/04/2016;WEEKDAY;1249
40510;Garfield-South Elevated;01/05/2016;WEEKDAY;1357
40510;Garfield-South Elevated;01/06/2016;WEEKDAY;1376
40510;Garfield-South Elevated;01/07/2016;WEEKDAY;1392
40510;Garfield-South Elevated;01/08/2016;WEEKDAY;1567
40510;Garfield-South Elevated;01/09/2016;SATURDAY;788
40510;Garfield-South Elevated;01/10/2016;SUNDAY/HOLIDAY;538
40510;Garfield-South Elevated;01/11/2016;WEEKDAY;1183
40510;Garfield-South Elevated;01/12/2016;WEEKDAY;1255
40510;Garfield-South Elevated;01/13/2016;WEEKDAY;1239
40510;Garfield-South Elevated;01/14/2016;WEEKDAY;1393
40510;Garfield-South Elevated;01/15/2016;WEEKDAY;1426
40510;Garfield-South Elevated;01/16/2016;SATURDAY;834
40510;Garfield-South Elevated;01/17/2016;SUNDAY/HOLIDAY;529
40510;Garfield-South Elevated;01/18/2016;WEEKDAY;740
40510;Garfield-South Elevated;01/19/2016;WEEKDAY;1312
40510;Garfield-South Elevated;01/20/2016;WEEKDAY;1415
40510;Garfield-South Elevated;01/21/2016;WEEKDAY;1413
40510;Garfield-South Elevated;01/22/2016;WEEKDAY;1403
40510;Garfield-South Elevated;01/23/2016;SATURDAY;811
40510;Garfield-South Elevated;01/24/2016;SUNDAY/HOLIDAY;557
40510;Garfield-South Elevated;01/25/2016;WEEKDAY;1377
40510;Garfield-South Elevated;01/26/2016;WEEKDAY;1378
40510;Garfield-South Elevated;01/27/2016;WEEKDAY;1471
40510;Garfield-South Elevated;01/28/2016;WEEKDAY;1431
40510;Garfield-South Elevated;01/29/2016;WEEKDAY;1512
40510;Garfield-South Elevated;01/30/2016;SATURDAY;839
40510;Garfield-South Elevated;01/31/2016;SUNDAY/HOLIDAY;569
40520;Foster;01/01/2016;SUNDAY/HOLIDAY;223
40520;Foster;01/02/2016;SATURDAY;299
40520;Foster;01/03/2016;SUNDAY/HOLIDAY;338
40520;Foster;01/04/2016;WEEKDAY;818
40520;Foster;01/05/2016;WEEKDAY;894
40520;Foster;01/06/2016;WEEKDAY;898
40520;Foster;01/07/2016;WEEKDAY;934
40520;Foster;01/08/2016;WEEKDAY;1004
40520;Foster;01/09/2016;SATURDAY;531
40520;Foster;01/10/2016;SUNDAY/HOLIDAY;387
40520;Foster;01/11/2016;WEEKDAY;828
40520;Foster;01/12/2016;WEEKDAY;880
40520;Foster;01/13/2016;WEEKDAY;894
40520;Foster;01/14/2016;WEEKDAY;908
40520;Foster;01/15/2016;WEEKDAY;965
40520;Foster;01/16/2016;SATURDAY;550
40520;Foster;01/17/2016;SUNDAY/HOLIDAY;342
40520;Foster;01/18/2016;WEEKDAY;464
40520;Foster;01/19/2016;WEEKDAY;872
40520;Foster;01/20/2016;WEEKDAY;900
40520;Foster;01/21/2016;WEEKDAY;937
40520;Foster;01/22/2016;WEEKDAY;1012
40520;Foster;01/23/2016;SATURDAY;604
40520;Foster;01/24/2016;SUNDAY/HOLIDAY;356
40520;Foster;01/25/2016;WEEKDAY;905
40520;Foster;01/26/2016;WEEKDAY;967
40520;Foster;01/27/2016;WEEKDAY;979
40520;Foster;01/28/2016;WEEKDAY;899
40520;Foster;01/29/2016;WEEKDAY;968
40520;Foster;01/30/2016;SATURDAY;564
40520;Foster;01/31/2016;SUNDAY/HOLIDAY;366
40530;Diversey;01/01/2016;SUNDAY/HOLIDAY;1980
40530;Diversey;01/02/2016;SATURDAY;2728
40530;Diversey;01/03/2016;SUNDAY/HOLIDAY;1832
40530;Diversey;01/04/2016;WEEKDAY;5674
40530;Diversey;01/05/2016;WEEKDAY;5929
40530;Diversey;01/06/2016;WEEKDAY;5973
40530;Diversey;01/07/2016;WEEKDAY;5862
40530;Diversey;01/08/2016;WEEKDAY;6027
40530;Diversey;01/09/2016;SATURDAY;2722
40530;Diversey;01/10/2016;SUNDAY/HOLIDAY;1809
40530;Diversey;01/11/2016;WEEKDAY;5434
40530;Diversey;01/12/2016;WEEKDAY;5539
40530;Diversey;01/13/2016;WEEKDAY;5588
40530;Diversey;01/14/2016;WEEKDAY;5981
40530;Diversey;01/15/2016;WEEKDAY;5887
40530;Diversey;01/16/2016;SATURDAY;2857
40530;Diversey;01/17/2016;SUNDAY/HOLIDAY;1499
40530;Diversey;01/18/2016;WEEKDAY;3292
40530;Diversey;01/19/2016;WEEKDAY;5512
40530;Diversey;01/20/2016;WEEKDAY;5761
40530;Diversey;01/21/2016;WEEKDAY;5828
40530;Diversey;01/22/2016;WEEKDAY;5819
40530;Diversey;01/23/2016;SATURDAY;2869
40530;Diversey;01/24/2016;SUNDAY/HOLIDAY;1753
40530;Diversey;01/25/2016;WEEKDAY;5743
40530;Diversey;01/26/2016;WEEKDAY;5911
40530;Diversey;01/27/2016;WEEKDAY;5903
40530;Diversey;01/28/2016;WEEKDAY;5869
40530;Diversey;01/29/2016;WEEKDAY;5738
40530;Diversey;01/30/2016;SATURDAY;3255
40530;Diversey;01/31/2016;SUNDAY/HOLIDAY;1800
40540;Wilson;01/01/2016;SUNDAY/HOLIDAY;2492
40540;Wilson;01/02/2016;SATURDAY;3218
40540;Wilson;01/03/2016;SUNDAY/HOLIDAY;2501
40540;Wilson;01/04/2016;WEEKDAY;5031
40540;Wilson;01/05/2016;WEEKDAY;5093
